radius,cellID,local_order_parameter,n_close_cells
18.585461958954184,1501,0.3494853986090978,42
18.585461958954184,1502,0.3952594387128754,122
18.585461958954184,1503,0.5335587030773022,102
18.585461958954184,1504,0.6805019285738227,98
18.585461958954184,1505,0.4799408660361802,126
18.585461958954184,1506,0.33489998346797967,109
18.585461958954184,1507,0.5301551598303713,98
18.585461958954184,1508,0.6475648788214999,102
18.585461958954184,1509,-0.12095980590242172,101
18.585461958954184,1510,0.6865105632573089,101
18.585461958954184,1511,0.29813499053113063,109
18.585461958954184,1512,-0.11058758352380879,50
18.585461958954184,1513,0.7021241111348133,100
18.585461958954184,1514,0.6505429197596857,102
18.585461958954184,1515,0.626951509231103,126
18.585461958954184,1516,0.7662245240744419,26
18.585461958954184,1517,-0.10997903566962561,97
18.585461958954184,1518,0.7105721378978297,91
18.585461958954184,1519,0.7105181833598777,80
18.585461958954184,1520,0.4926433849223573,103
18.585461958954184,1521,0.4575079779436097,67
18.585461958954184,1522,0.6841179227096017,41
18.585461958954184,1523,0.44306037272255244,90
18.585461958954184,1524,0.13022712472266926,109
18.585461958954184,1525,0.35899653035031803,100
18.585461958954184,1526,0.36392728897045207,114
18.585461958954184,1527,0.6919319966808984,92
18.585461958954184,1528,0.47961125083079004,100
18.585461958954184,1530,0.6232172851656607,95
18.585461958954184,1531,0.6250785670198096,73
18.585461958954184,1532,0.24019959082803155,120
18.585461958954184,1533,0.6424139242981942,96
18.585461958954184,1534,0.6732627662945704,40
18.585461958954184,1535,0.46575880731182023,95
18.585461958954184,1536,0.5432792056851363,127
18.585461958954184,1537,0.40531641965969284,41
18.585461958954184,1538,0.4161981741489344,43
18.585461958954184,1539,-0.16693216130056485,41
18.585461958954184,1540,0.6779772959656547,81
18.585461958954184,1541,0.6358862865446252,95
18.585461958954184,1542,0.6522479864756143,93
18.585461958954184,1543,0.5559672088324866,127
18.585461958954184,1544,0.6456816164854478,101
18.585461958954184,1545,0.7215112247184071,40
18.585461958954184,1546,0.4361084610913428,88
18.585461958954184,1547,0.6473521717299429,43
18.585461958954184,1548,0.5984394412447926,38
18.585461958954184,1549,0.07077989244133902,125
18.585461958954184,1550,0.4955248230116476,95
18.585461958954184,1551,0.3412095859528175,63
18.585461958954184,1552,0.734860854066957,38
18.585461958954184,1553,0.6429491808790011,86
18.585461958954184,1554,0.5859785641460616,90
18.585461958954184,1555,0.2169077700102546,43
18.585461958954184,1557,0.38272664036982357,95
18.585461958954184,1558,0.29984847400771597,87
18.585461958954184,1559,0.6212366919696044,104
18.585461958954184,1560,0.36875731179802906,94
18.585461958954184,1561,0.34327336658161406,101
18.585461958954184,1562,0.7365025573084447,40
18.585461958954184,1563,0.5683308474239596,100
18.585461958954184,1564,0.27869381757234896,104
18.585461958954184,1565,0.527981146104923,85
18.585461958954184,1566,0.4061004431732273,60
18.585461958954184,1567,0.04755458871033154,87
18.585461958954184,1568,0.36133194233123217,83
18.585461958954184,1569,0.555898545775214,97
18.585461958954184,1570,0.7361999774314048,68
18.585461958954184,1571,0.6051905823639102,43
18.585461958954184,1572,0.6666052794591251,69
18.585461958954184,1573,-0.2073651743692127,93
18.585461958954184,1574,0.5976326679006596,88
18.585461958954184,1575,0.30778393506089907,85
18.585461958954184,1576,0.1837019023963346,40
18.585461958954184,1577,0.5240306857328911,35
18.585461958954184,1578,0.5103228261287771,113
18.585461958954184,1579,0.6011928920678241,44
18.585461958954184,1580,0.6422879653688804,37
18.585461958954184,1581,0.5612824325145206,90
18.585461958954184,1582,0.2286920654393492,66
18.585461958954184,1583,0.3524317953722928,63
18.585461958954184,1584,0.6871588496707546,100
18.585461958954184,1585,0.7441935640668924,49
18.585461958954184,1586,0.5544647826568886,91
18.585461958954184,1587,-0.25659815626768817,80
18.585461958954184,1588,0.552048380347429,86
18.585461958954184,1589,-0.045261414948472356,93
18.585461958954184,1590,0.6903387914491586,72
18.585461958954184,1591,0.7287045829141611,38
18.585461958954184,1592,0.40804125276867365,96
18.585461958954184,1593,0.31343942297835564,38
18.585461958954184,1594,0.5523418157823942,75
18.585461958954184,1595,0.006925099894056849,88
18.585461958954184,1596,0.6563069031945084,71
18.585461958954184,1597,0.6742503039408636,68
18.585461958954184,1598,0.29235371939166244,41
18.585461958954184,1599,0.37736723824467777,74
18.585461958954184,1600,0.7282458215969417,95
18.585461958954184,1601,0.7619688259051186,37
18.585461958954184,1602,-0.27251859920945265,78
18.585461958954184,1603,-0.03801231013743146,89
18.585461958954184,1604,0.6678763295049635,42
18.585461958954184,1605,0.6013617170337381,70
18.585461958954184,1606,0.7174551629486635,37
18.585461958954184,1608,0.5040692165449276,89
18.585461958954184,1609,0.5167127500159658,64
18.585461958954184,1610,0.23002132606727224,52
18.585461958954184,1611,-0.022559960421437573,85
18.585461958954184,1612,0.5958943787316798,74
18.585461958954184,1613,0.5017469523873007,78
18.585461958954184,1614,0.4765370078572747,92
18.585461958954184,1615,-0.1844536950646701,85
18.585461958954184,1616,0.6795110467529419,40
18.585461958954184,1617,-0.2422301430925137,61
18.585461958954184,1618,0.6936941400386797,85
18.585461958954184,1619,0.5950650157381943,37
18.585461958954184,1620,0.5990037051981171,66
18.585461958954184,1621,0.6047840449456194,80
18.585461958954184,1622,0.5299858714517468,36
18.585461958954184,1623,-0.07018923703709373,81
18.585461958954184,1624,0.485467119041854,83
18.585461958954184,1625,0.7354785384337105,26
18.585461958954184,1626,-0.03013201567326167,86
18.585461958954184,1627,0.21638920203967604,75
18.585461958954184,1628,-0.07700581415836194,76
18.585461958954184,1629,0.5168404468147259,79
18.585461958954184,1630,0.2442009928579046,78
18.585461958954184,1631,0.25016580918532,36
18.585461958954184,1632,0.7165919554698593,47
18.585461958954184,1633,0.38724743159561864,80
18.585461958954184,1634,0.5058176171942049,65
18.585461958954184,1635,0.4928953248482732,37
18.585461958954184,1636,0.6324096084825989,76
18.585461958954184,1637,-0.22680050238209012,68
18.585461958954184,1638,0.3831917241426664,78
18.585461958954184,1639,0.05815477410076442,70
18.585461958954184,1640,0.638404607637845,62
18.585461958954184,1641,0.4798200140661744,36
18.585461958954184,1642,0.7011599126184698,41
18.585461958954184,1643,0.4347267254495669,68
18.585461958954184,1644,0.5703002690583254,72
18.585461958954184,1645,0.6739471708909797,66
18.585461958954184,1646,0.5958733209124506,65
18.585461958954184,1647,0.6799225670388813,70
18.585461958954184,1648,0.8108190228276978,16
18.585461958954184,1649,0.47384305877454463,44
18.585461958954184,1650,0.6565474636182689,74
18.585461958954184,1651,0.08190566279274782,65
18.585461958954184,1652,0.725748799912789,20
18.585461958954184,1653,0.5868841861605006,63
18.585461958954184,1654,0.6007829992024916,69
18.585461958954184,1655,0.674670759470806,34
18.585461958954184,1656,0.6561151059892648,62
18.585461958954184,1657,-0.06584324165494179,47
18.585461958954184,1658,0.26494276365872976,26
18.585461958954184,1659,-0.06274690704370517,49
18.585461958954184,1660,0.603827525178597,48
18.585461958954184,1661,0.6186462715496569,60
18.585461958954184,1663,0.630732477964604,59
18.585461958954184,1664,0.6259895643453799,49
18.585461958954184,1665,0.7125122149040919,68
18.585461958954184,1666,0.6821243240604214,34
18.585461958954184,1667,0.5448590559801862,56
18.585461958954184,1668,0.6532776169116392,46
18.585461958954184,1669,0.7065023357442437,55
18.585461958954184,1670,0.6195756651401314,47
18.585461958954184,1671,0.37041647104214603,55
18.585461958954184,1672,0.7201368792970834,62
18.585461958954184,1673,0.4639788326645166,33
18.585461958954184,1674,0.49912094438342314,52
18.585461958954184,1675,0.6050114821410497,63
18.585461958954184,1676,0.5499272009176519,52
18.585461958954184,1677,0.5230620924511962,33
18.585461958954184,1678,0.49266427313575845,57
18.585461958954184,1679,0.3352724838849116,47
18.585461958954184,1680,0.5187479946844213,32
18.585461958954184,1681,0.3773998428644916,53
18.585461958954184,1682,0.70610276763412,50
18.585461958954184,1683,0.67692694176981,38
18.585461958954184,1684,0.5336023221561735,51
18.585461958954184,1685,0.4910620223264676,38
18.585461958954184,1686,0.4992693487458315,42
18.585461958954184,1687,0.6364936823013131,38
18.585461958954184,1688,0.4197790905513447,52
18.585461958954184,1689,0.7047351889250248,50
18.585461958954184,1690,0.3197934743204313,36
18.585461958954184,1691,0.7140743841134254,56
18.585461958954184,1692,0.750292655759257,18
18.585461958954184,1693,0.4938670025621365,22
18.585461958954184,1695,0.6827910427409013,52
18.585461958954184,1696,0.2990403065350482,50
18.585461958954184,1697,-0.1935451423805944,50
18.585461958954184,1698,0.534506494559127,29
18.585461958954184,1699,0.5730901185918582,31
18.585461958954184,1700,0.5413259053464488,29
18.585461958954184,1701,0.4320836179676094,38
18.585461958954184,1702,0.5026968117228551,47
18.585461958954184,1703,0.5045372377779851,41
18.585461958954184,1704,0.7281780445818273,19
18.585461958954184,1705,0.7645797745653377,38
18.585461958954184,1706,0.6453881299395287,14
18.585461958954184,1707,0.4318689776431523,47
18.585461958954184,1708,0.4956115765736116,39
18.585461958954184,1709,0.5004179369678562,36
18.585461958954184,1710,0.6108301867347,37
18.585461958954184,1711,0.767296466331438,35
18.585461958954184,1712,0.7545539683383633,48
18.585461958954184,1713,0.26799940483665774,46
18.585461958954184,1714,0.3401671302262499,38
18.585461958954184,1715,0.6795661151778687,38
18.585461958954184,1716,0.6089298983403191,35
18.585461958954184,1717,0.7110164396476599,22
18.585461958954184,1718,0.6197534804654319,19
18.585461958954184,1719,0.3255748073118305,35
18.585461958954184,1720,0.37769838959332314,46
18.585461958954184,1721,0.7639104511920869,30
18.585461958954184,1722,0.5258012205911469,35
18.585461958954184,1723,0.3634467253041426,32
18.585461958954184,1724,0.4952489493585273,32
18.585461958954184,1725,0.6598292556266792,30
18.585461958954184,1726,0.5757608541174217,22
18.585461958954184,1727,0.7796184780999286,30
18.585461958954184,1728,0.48732772011696623,30
18.585461958954184,1729,0.7577875429613894,20
18.585461958954184,1730,0.25800731635822366,31
18.585461958954184,1731,0.6123578582482543,19
18.585461958954184,1732,0.6957940790714058,30
18.585461958954184,1733,0.08246905898127666,35
18.585461958954184,1734,0.21501881144851923,35
18.585461958954184,1735,0.34544956069039384,31
18.585461958954184,1736,0.3062707684744813,29
18.585461958954184,1738,0.03437441527329583,36
18.585461958954184,1740,0.7750715974089532,18
18.585461958954184,1743,-0.18853567054883244,22
18.585461958954184,1747,-0.06277128286620734,26
24.57697120611104,67,0.6422316935944244,86
24.57697120611104,68,0.40107678555749016,128
24.57697120611104,69,0.6793754263429411,162
24.57697120611104,70,0.5153182218496188,152
24.57697120611104,71,0.5561834739631202,152
24.57697120611104,72,0.08244439794077721,46
24.57697120611104,73,0.7259391667953345,91
24.57697120611104,75,0.7264692089302904,89
24.57697120611104,76,0.6956640646484747,150
24.57697120611104,77,0.8554208245380579,63
24.57697120611104,78,0.6803354467836384,161
24.57697120611104,79,0.4370710916857019,89
24.57697120611104,81,0.3314920561011228,89
24.57697120611104,82,0.19848362544455778,103
24.57697120611104,83,0.7136810207308736,96
24.57697120611104,84,0.2554554461294861,103
24.57697120611104,85,0.6286551344309044,168
24.57697120611104,86,0.4602207014937743,114
24.57697120611104,87,0.8629150326947446,63
24.57697120611104,88,-0.09402026366678291,147
24.57697120611104,89,0.6347380792003319,156
24.57697120611104,90,0.8053550989904449,70
24.57697120611104,91,0.707346101493118,150
24.57697120611104,92,-0.028066936727757945,82
24.57697120611104,93,0.6732479317103363,94
24.57697120611104,94,0.6699225779184524,164
24.57697120611104,95,0.3536731377598895,141
24.57697120611104,96,0.6499047016325521,95
24.57697120611104,97,0.8009948872062349,79
24.57697120611104,98,0.5084405100321109,95
24.57697120611104,99,0.6418797767345792,95
24.57697120611104,100,0.6211174852069111,170
24.57697120611104,101,0.5325556421635018,159
24.57697120611104,102,0.3653464563008479,138
24.57697120611104,103,0.7102574241364237,152
24.57697120611104,104,0.2547091372017558,142
24.57697120611104,105,0.8093229474783485,83
24.57697120611104,106,0.3973040008015641,129
24.57697120611104,107,0.03377257005423642,145
24.57697120611104,108,0.8079206543683646,84
24.57697120611104,109,0.6494608796602345,165
24.57697120611104,110,0.801204572974515,83
24.57697120611104,111,0.27068497044986267,61
24.57697120611104,112,0.5930944501750789,164
24.57697120611104,113,0.6639310223938095,159
24.57697120611104,114,0.5299658014934833,72
24.57697120611104,115,0.6728652470270422,172
24.57697120611104,116,0.02463064295797456,87
24.57697120611104,117,0.5784511414057334,100
24.57697120611104,118,0.6079215741197626,101
24.57697120611104,119,0.18666568907689646,57
24.57697120611104,120,0.41667694885837725,121
24.57697120611104,121,0.05703277658410302,153
24.57697120611104,122,0.6153289423262521,172
24.57697120611104,123,0.6175330544414801,184
24.57697120611104,124,0.66273637994612,166
24.57697120611104,125,0.7092077262292618,96
24.57697120611104,126,0.6432316520104581,172
24.57697120611104,127,0.6045667455339765,156
24.57697120611104,128,0.46199079749622257,88
24.57697120611104,129,0.5959227052271969,173
24.57697120611104,130,0.16585562091507433,109
24.57697120611104,131,0.5633737187846913,164
24.57697120611104,132,0.6198936193438892,112
24.57697120611104,133,0.6076102667915345,168
24.57697120611104,134,0.5503027955152531,161
24.57697120611104,135,0.006194908507550637,113
24.57697120611104,136,0.7988864009042106,93
24.57697120611104,137,0.09266294953542657,158
24.57697120611104,138,0.6233129908133289,169
24.57697120611104,139,0.8419488376090006,74
24.57697120611104,140,0.6110808014570812,144
24.57697120611104,141,0.6043496922068744,171
24.57697120611104,142,0.7509170216741385,99
24.57697120611104,143,0.541354834740182,131
24.57697120611104,144,0.5862369680606289,165
24.57697120611104,145,0.4727197312879092,139
24.57697120611104,146,0.4233130596596017,146
24.57697120611104,147,0.07540309417751544,125
24.57697120611104,148,0.6411595280635413,172
24.57697120611104,149,0.37069908952565417,69
24.57697120611104,151,0.3544857118443011,99
24.57697120611104,152,0.36896953114635994,105
24.57697120611104,153,0.8038940304038884,87
24.57697120611104,154,0.6164879996674979,180
24.57697120611104,155,0.562505314283825,171
24.57697120611104,156,0.4237366217244446,93
24.57697120611104,157,0.5987411558468042,120
24.57697120611104,158,0.6716634731304167,106
24.57697120611104,159,0.41714107056355076,152
24.57697120611104,160,0.7839091810514134,93
24.57697120611104,161,0.3593562229494489,159
24.57697120611104,162,0.6419452852191192,185
24.57697120611104,163,0.496462608090873,124
24.57697120611104,164,-0.0557558465908766,167
24.57697120611104,165,0.5214922181741173,140
24.57697120611104,166,0.5705620747762404,89
24.57697120611104,167,0.4805292908522354,74
24.57697120611104,168,0.7487337484150677,106
24.57697120611104,169,0.4444824190227408,178
24.57697120611104,170,0.3196007398536168,164
24.57697120611104,171,0.32701551269612844,180
24.57697120611104,172,0.5149821260981585,109
24.57697120611104,173,0.5628606486049842,178
24.57697120611104,175,0.814166418661615,83
24.57697120611104,176,0.41528591434272216,174
24.57697120611104,177,0.5789816416812283,179
24.57697120611104,178,0.6502740353467356,183
24.57697120611104,179,0.5522608383194159,182
24.57697120611104,180,0.5319325616353331,180
24.57697120611104,181,0.42651036971145867,159
24.57697120611104,182,0.558458738473906,110
24.57697120611104,183,0.34340966974394094,172
24.57697120611104,184,0.7666206570338714,97
24.57697120611104,185,-0.034236824925426,79
24.57697120611104,186,0.7120095691316638,124
24.57697120611104,187,0.4470881325526076,184
24.57697120611104,188,0.751957169099487,101
24.57697120611104,189,0.6835966226127969,198
24.57697120611104,190,0.6187427769091628,157
24.57697120611104,191,0.6749874364770246,117
24.57697120611104,192,0.45222551503072567,121
24.57697120611104,193,0.5959091443659164,194
24.57697120611104,194,0.5546014945265695,186
24.57697120611104,195,0.4763472801459883,132
24.57697120611104,196,0.14545335132611012,108
24.57697120611104,197,0.3210566951751033,176
24.57697120611104,198,0.5887508275356331,129
24.57697120611104,199,0.7655565506833222,89
24.57697120611104,200,0.6576221570915723,186
24.57697120611104,201,0.630601151719863,180
24.57697120611104,202,0.5775821664560133,115
24.57697120611104,203,0.5416544387612031,197
24.57697120611104,205,0.3417948751122357,180
24.57697120611104,206,0.5929663128831748,198
24.57697120611104,207,0.4512153238987001,85
24.57697120611104,208,0.6271743159669012,158
24.57697120611104,209,0.7741679580225023,112
24.57697120611104,210,0.4245407314266862,170
24.57697120611104,211,0.5676435550027175,128
24.57697120611104,212,0.5089501954731651,192
24.57697120611104,213,0.17935996669035276,116
24.57697120611104,214,0.46082163293858386,118
24.57697120611104,215,0.5373087092822647,171
24.57697120611104,216,0.4871990460364608,77
24.57697120611104,217,0.7099048847902941,116
24.57697120611104,218,0.4794663518761319,191
24.57697120611104,219,0.45972315717279805,188
24.57697120611104,220,0.5259586274263949,202
24.57697120611104,221,0.4578610299113617,193
24.57697120611104,222,0.5054238719382431,191
24.57697120611104,223,0.5706502024329796,140
24.57697120611104,224,0.551641650133451,175
24.57697120611104,225,0.6019331593855559,114
24.57697120611104,226,0.3643681629019799,96
24.57697120611104,227,0.6473881278233183,125
24.57697120611104,228,0.719684254249,132
24.57697120611104,229,0.5878676912557639,179
24.57697120611104,230,0.6657842423689136,189
24.57697120611104,231,0.6671587118848151,165
24.57697120611104,232,0.5559056730676124,183
24.57697120611104,233,0.4974598831070711,108
24.57697120611104,235,0.5306477362053239,204
24.57697120611104,236,0.19464177299300697,179
24.57697120611104,237,0.4928144658632294,184
24.57697120611104,238,0.2779719710799556,195
24.57697120611104,239,0.34668579464895377,94
24.57697120611104,240,0.6015227777569501,123
24.57697120611104,241,0.5217832406085778,195
24.57697120611104,243,0.6975344006561262,126
24.57697120611104,244,0.668357853958126,156
24.57697120611104,246,0.5651308092439429,168
24.57697120611104,247,0.5772926406057005,195
24.57697120611104,248,0.40362269731422873,139
24.57697120611104,249,0.6595600437328722,136
24.57697120611104,250,0.46245833414197274,197
24.57697120611104,251,0.21575611568263076,138
24.57697120611104,252,0.3790992739540789,198
24.57697120611104,253,0.7125678845916288,103
24.57697120611104,254,0.45894551981657733,207
24.57697120611104,256,0.29818290345456017,197
24.57697120611104,257,0.5042916036270738,150
24.57697120611104,258,0.6783528617948689,194
24.57697120611104,259,0.33823821744462745,203
24.57697120611104,260,0.40565055122542115,208
24.57697120611104,261,0.49422255531696885,199
24.57697120611104,262,0.6838794058438965,194
24.57697120611104,263,0.385580072797499,98
24.57697120611104,264,0.0249110459603803,190
24.57697120611104,265,0.08686333267140318,116
24.57697120611104,266,0.5512878249020534,196
24.57697120611104,267,0.7242501487374178,136
24.57697120611104,268,0.6746230677536024,195
24.57697120611104,269,0.6586914152677873,173
24.57697120611104,270,0.07382127095201971,143
24.57697120611104,271,0.3111546460289563,207
24.57697120611104,272,0.645876163024759,169
24.57697120611104,274,0.6715898835627432,196
24.57697120611104,275,0.4622415382682858,201
24.57697120611104,276,0.7269275664757706,146
24.57697120611104,277,0.07593215411272357,167
24.57697120611104,278,0.6123799141185091,184
24.57697120611104,279,0.6685746831280813,203
24.57697120611104,280,0.0825803478535098,129
24.57697120611104,281,0.7269156495317329,149
24.57697120611104,282,0.5104225977046706,155
24.57697120611104,283,0.14077233481197163,145
24.57697120611104,284,0.2924497597440013,158
24.57697120611104,285,0.19431279937129642,215
24.57697120611104,286,0.053387346133179144,145
24.57697120611104,287,0.07927499155594624,213
24.57697120611104,288,0.5448457781991313,164
24.57697120611104,289,0.6782935166518699,204
24.57697120611104,290,-0.06981835187984009,205
24.57697120611104,291,0.6609385700599506,200
24.57697120611104,292,0.6696216218149549,209
24.57697120611104,293,0.23802227431287315,217
24.57697120611104,294,0.6704899690460071,202
24.57697120611104,295,0.47822688639198796,99
24.57697120611104,296,0.17796973974740246,147
24.57697120611104,297,0.2895907293404233,131
24.57697120611104,298,0.39572899462039957,77
24.57697120611104,299,0.4605538448110969,175
24.57697120611104,300,0.3123656857377988,217
24.57697120611104,301,0.6196577610684926,209
24.57697120611104,302,0.7420618528227794,140
24.57697120611104,303,0.11860452537976843,218
24.57697120611104,304,0.6102928163566939,182
24.57697120611104,305,0.6239153458645578,193
24.57697120611104,306,0.32823151770495906,136
24.57697120611104,307,0.36913595882749467,214
24.57697120611104,308,0.044099237856300016,150
24.57697120611104,309,0.5646871117672255,166
24.57697120611104,310,0.6869950510301327,205
24.57697120611104,311,0.653292787439162,212
24.57697120611104,312,0.6296096611764069,202
24.57697120611104,313,0.7064569888126964,210
24.57697120611104,314,0.6584676859668398,208
24.57697120611104,315,0.4063315226559641,198
24.57697120611104,316,0.6252924673980166,159
24.57697120611104,317,0.5771223778659209,187
24.57697120611104,318,0.4254374429017399,168
24.57697120611104,319,0.03863952829483065,152
24.57697120611104,320,0.44355780291529145,116
24.57697120611104,321,0.3768425553744588,163
24.57697120611104,322,0.24857195427962164,227
24.57697120611104,323,0.4702532137478816,216
24.57697120611104,324,0.16938704299013363,121
24.57697120611104,325,0.7242569389325229,133
24.57697120611104,326,0.668725642986038,156
24.57697120611104,327,0.6586133854298047,132
24.57697120611104,328,0.5086577389753972,222
24.57697120611104,329,0.7061078894345894,217
24.57697120611104,330,0.6248250524420031,217
24.57697120611104,331,0.5201021563839502,216
24.57697120611104,332,0.1657037675754485,161
24.57697120611104,333,0.6439396245564684,217
24.57697120611104,334,0.6246499079905128,207
24.57697120611104,335,0.6489966945377772,191
24.57697120611104,336,-0.0106879841732479,144
24.57697120611104,337,0.381058615962857,175
24.57697120611104,338,0.5163312308476194,218
24.57697120611104,339,0.31963345016760053,232
24.57697120611104,340,0.5104932160319957,142
24.57697120611104,341,0.3323051632738503,130
24.57697120611104,342,0.6299977878092338,167
24.57697120611104,343,0.5655653099282821,121
24.57697120611104,344,0.71198214092006,143
24.57697120611104,345,0.20109127767943674,199
24.57697120611104,346,-0.013010816452707206,123
24.57697120611104,347,0.6280470204937962,220
24.57697120611104,348,0.45036270970886993,211
24.57697120611104,349,0.14194377318198467,229
24.57697120611104,350,0.7136109783026374,137
24.57697120611104,351,0.14407801700444814,178
24.57697120611104,352,0.34141245819260435,205
24.57697120611104,353,0.10438911337383938,162
24.57697120611104,354,0.3119342359490006,175
24.57697120611104,356,-0.012925452205545779,151
24.57697120611104,357,0.7318147602822517,221
24.57697120611104,358,0.6330231530352199,221
24.57697120611104,359,0.4832052168228743,171
24.57697120611104,360,0.04692688124325479,172
24.57697120611104,361,0.6524502575633512,155
24.57697120611104,362,0.7036749619746105,138
24.57697120611104,363,0.32503649378056154,233
24.57697120611104,364,0.7293308700785757,226
24.57697120611104,365,0.4908667436181786,92
24.57697120611104,366,0.6081568993154881,143
24.57697120611104,367,-0.08358857796526095,151
24.57697120611104,368,0.08580110036467435,232
24.57697120611104,369,0.27562266539187114,183
24.57697120611104,370,0.29950502709514354,226
24.57697120611104,371,0.21493984015066106,216
24.57697120611104,372,0.19973206801518054,199
24.57697120611104,375,0.6198898995503566,130
24.57697120611104,376,0.7101848333157469,132
24.57697120611104,377,0.09716449555736584,217
24.57697120611104,378,0.36233830521112664,174
24.57697120611104,379,0.08001777928770376,240
24.57697120611104,380,0.26633165243296636,215
24.57697120611104,381,0.23019947410975036,237
24.57697120611104,382,0.18323900428075238,241
24.57697120611104,383,0.5807715907576891,153
24.57697120611104,384,0.33478778877909215,230
24.57697120611104,385,-0.03648387845744917,171
24.57697120611104,386,0.2437545195784728,206
24.57697120611104,388,-0.03856429695122844,157
24.57697120611104,389,0.5988332956807849,144
24.57697120611104,390,0.5132762224582479,158
24.57697120611104,391,0.40098656690406836,204
24.57697120611104,392,0.17288921624201276,248
24.57697120611104,393,0.46197545351266395,228
24.57697120611104,394,-0.007425960151740708,244
24.57697120611104,395,0.2626791250051155,178
24.57697120611104,396,-0.04935787847741477,150
24.57697120611104,397,0.25801474352062465,239
24.57697120611104,398,0.7301060229041735,126
24.57697120611104,399,0.04941970367111425,182
24.57697120611104,400,0.7148739701109325,125
24.57697120611104,401,0.703187145455628,130
24.57697120611104,402,-0.10277653635478003,241
24.57697120611104,403,0.5076131174374653,174
24.57697120611104,404,0.4970362061920903,205
24.57697120611104,405,0.21056405539549963,239
24.57697120611104,406,0.6418708078442185,225
24.57697120611104,407,0.6300518657692176,217
24.57697120611104,408,0.011924577874542562,247
24.57697120611104,409,0.5965214017701684,146
24.57697120611104,410,0.35511497921645274,161
24.57697120611104,411,0.047454123193581936,184
24.57697120611104,412,0.05275327974031744,243
24.57697120611104,413,0.4936316091861008,237
24.57697120611104,414,0.6877471110508466,133
24.57697120611104,415,0.5471718552904352,207
24.57697120611104,416,0.22119267606961743,248
24.57697120611104,417,0.2393161720223472,240
24.57697120611104,418,0.6074325016117766,242
24.57697120611104,419,0.2439100901694307,239
24.57697120611104,420,0.45300100814627814,195
24.57697120611104,421,0.2810942556575424,176
24.57697120611104,422,0.2312133413894986,166
24.57697120611104,423,0.15315752335456662,187
24.57697120611104,424,0.6164504808962697,206
24.57697120611104,425,0.5762366514638809,230
24.57697120611104,426,0.3826265488730256,240
24.57697120611104,427,0.4017790555801317,232
24.57697120611104,428,0.4318821251039443,188
24.57697120611104,429,0.23335962795704843,170
24.57697120611104,430,0.4977681141381022,238
24.57697120611104,431,0.44178334436318073,181
24.57697120611104,432,0.4343245637340367,130
24.57697120611104,433,0.6433069703458826,233
24.57697120611104,435,0.43229005777448903,158
24.57697120611104,436,0.07421427146270101,203
24.57697120611104,437,0.692767178250799,240
24.57697120611104,438,0.4309328444457522,179
24.57697120611104,439,0.24609173294989586,151
24.57697120611104,440,0.5369295460784468,198
24.57697120611104,441,0.6950546725555962,140
24.57697120611104,442,0.44348723828272496,208
24.57697120611104,443,0.11606943701813652,243
24.57697120611104,444,0.5008340783040394,125
24.57697120611104,445,0.24696769088866563,195
24.57697120611104,446,0.6919970430017924,243
24.57697120611104,447,0.6856035676233618,143
24.57697120611104,448,0.3074211467191051,151
24.57697120611104,449,0.05002617932997183,178
24.57697120611104,450,0.44656794317895915,112
24.57697120611104,452,0.05568713492820133,190
24.57697120611104,453,0.5296009717200506,228
24.57697120611104,454,0.0434571572413333,249
24.57697120611104,455,0.13018925471002074,248
24.57697120611104,456,0.6406234266187562,225
24.57697120611104,457,0.6411219708813926,241
24.57697120611104,458,0.6447104631914755,225
24.57697120611104,459,0.3028502343751171,151
24.57697120611104,460,0.3570618544509546,138
24.57697120611104,461,0.612427699480975,220
24.57697120611104,462,0.7131354189184531,130
24.57697120611104,463,-0.0018755762617083363,144
24.57697120611104,464,0.21120760328676447,199
24.57697120611104,466,-0.018650266089077192,189
24.57697120611104,467,0.6585836637790091,213
24.57697120611104,468,0.3540044395663534,157
24.57697120611104,469,0.6333060277958594,243
24.57697120611104,470,0.4642417155882887,99
24.57697120611104,471,0.523840909017967,141
24.57697120611104,472,0.5437516937715856,189
24.57697120611104,473,0.49628504087919484,248
24.57697120611104,474,0.7149207326242148,132
24.57697120611104,475,0.6229969653635845,185
24.57697120611104,476,0.6609325944522277,203
24.57697120611104,477,0.6137529784739761,239
24.57697120611104,478,0.6121642303557651,161
24.57697120611104,479,0.5938174819719241,142
24.57697120611104,480,0.7000148639813799,133
24.57697120611104,481,0.52799977590279,218
24.57697120611104,482,0.4618787108572055,99
24.57697120611104,483,0.6147079417537766,119
24.57697120611104,484,0.1931329400168171,236
24.57697120611104,485,0.3502685657258557,138
24.57697120611104,486,0.6115547801614968,219
24.57697120611104,487,0.3246131324530431,235
24.57697120611104,488,0.2542749015783149,171
24.57697120611104,489,0.6256700750582007,239
24.57697120611104,490,0.4367106701378684,187
24.57697120611104,491,0.5614022260454005,216
24.57697120611104,492,0.5204549931797091,210
24.57697120611104,493,0.23609828447419462,125
24.57697120611104,494,0.6751137461663896,233
24.57697120611104,495,0.23726475373648015,201
24.57697120611104,496,0.25244397999882795,157
24.57697120611104,497,0.582863356072597,223
24.57697120611104,498,0.36695815968325757,240
24.57697120611104,499,0.4249497130996858,142
24.57697120611104,500,0.028347672065944754,192
24.57697120611104,501,0.10461054815830205,179
24.57697120611104,502,0.4761029258323581,235
